"Tabela 5457 - Área plantada ou destinada à colheita, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias e permanentes"
"Variável - Quantidade produzida (Toneladas)"
"Brasil, Unidade da Federação e Município";"Ano x Produto das lavouras temporárias e permanentes"
"Jaguari (RS)";"9360"
"Jaquirana (RS)";"750"
"Jari (RS)";"62790"
"Jóia (RS)";"54000"
"Júlio de Castilhos (RS)";"140244"
"Lagoa Bonita do Sul (RS)";"3114"
"Lagoão (RS)";"9020"
"Lagoa dos Três Cantos (RS)";"14700"
"Lagoa Vermelha (RS)";"112800"
"Lajeado (RS)";"1365"
"Lajeado do Bugre (RS)";"4500"
"Lavras do Sul (RS)";"67200"
"Liberato Salzano (RS)";"9240"
"Lindolfo Collor (RS)";"-"
"Linha Nova (RS)";"-"
"Machadinho (RS)";"22500"
"Maçambará (RS)";"6582"
"Mampituba (RS)";"-"
"Manoel Viana (RS)";"45000"
"Maquiné (RS)";"-"
"Maratá (RS)";"-"
"Marau (RS)";"71100"
"Marcelino Ramos (RS)";"6080"
"Mariana Pimentel (RS)";"1764"
"Mariano Moro (RS)";"3072"
"Marques de Souza (RS)";"828"
"Mata (RS)";"1980"
"Mato Castelhano (RS)";"13200"
"Mato Leitão (RS)";"840"
"Mato Queimado (RS)";"2610"
"Maximiliano de Almeida (RS)";"11700"
"Minas do Leão (RS)";"25200"
"Miraguaí (RS)";"6480"
"Montauri (RS)";"2970"
"Monte Alegre dos Campos (RS)";"8190"
"Monte Belo do Sul (RS)";"-"
"Montenegro (RS)";"-"
"Mormaço (RS)";"5400"
"Morrinhos do Sul (RS)";"-"
"Morro Redondo (RS)";"5400"
"Morro Reuter (RS)";"-"
"Mostardas (RS)";"20400"
"Muçum (RS)";"1110"
"Muitos Capões (RS)";"135000"
"Muliterno (RS)";"3900"
"Não-Me-Toque (RS)";"40788"
"Nicolau Vergueiro (RS)";"15525"
"Nonoai (RS)";"23400"
"Nova Alvorada (RS)";"7350"
"Nova Araçá (RS)";"936"
"Nova Bassano (RS)";"4255"
"Nova Boa Vista (RS)";"9000"
"Nova Bréscia (RS)";"-"
"Nova Candelária (RS)";"2916"
"Nova Esperança do Sul (RS)";"1436"
"Nova Hartz (RS)";"116"
"Nova Pádua (RS)";"-"
"Nova Palma (RS)";"12000"
"Nova Petrópolis (RS)";"-"
"Nova Prata (RS)";"5250"
"Nova Ramada (RS)";"12261"
"Nova Roma do Sul (RS)";"80"
"Nova Santa Rita (RS)";"-"
"Novo Cabrais (RS)";"18077"
"Novo Hamburgo (RS)";"743"
"Novo Machado (RS)";"12690"
"Novo Tiradentes (RS)";"6000"
"Novo Xingu (RS)";"4536"
"Novo Barreiro (RS)";"5880"
"Osório (RS)";"5280"
"Paim Filho (RS)";"6480"
"Palmares do Sul (RS)";"27000"
"Palmeira das Missões (RS)";"144000"
"Palmitinho (RS)";"264"
"Panambi (RS)";"36642"
"Pantano Grande (RS)";"32850"
"Paraí (RS)";"1365"
"Paraíso do Sul (RS)";"6930"
"Pareci Novo (RS)";"-"
"Parobé (RS)";"192"
"Passa Sete (RS)";"11000"
"Passo do Sobrado (RS)";"27000"
"Passo Fundo (RS)";"86100"
"Paulo Bento (RS)";"13176"
"Paverama (RS)";"1056"
"Pedras Altas (RS)";"123660"
"Pedro Osório (RS)";"29430"
"Pejuçara (RS)";"33384"
"Pelotas (RS)";"69540"
"Picada Café (RS)";"-"
"Pinhal (RS)";"3000"
"Pinhal da Serra (RS)";"16650"
"Pinhal Grande (RS)";"35406"
"Pinheirinho do Vale (RS)";"864"
"Pinheiro Machado (RS)";"18850"
"Pinto Bandeira (RS)";"-"
"Pirapó (RS)";"1704"
"Piratini (RS)";"137700"
"Planalto (RS)";"2700"
"Poço das Antas (RS)";"-"
"Pontão (RS)";"78840"
"Ponte Preta (RS)";"7050"
"Portão (RS)";"1485"
"Porto Alegre (RS)";"1194"
"Porto Lucena (RS)";"3034"
"Porto Mauá (RS)";"2640"
"Porto Vera Cruz (RS)";"264"
"Porto Xavier (RS)";"486"
"Pouso Novo (RS)";"87"
"Presidente Lucena (RS)";"-"
"Progresso (RS)";"120"
"Protásio Alves (RS)";"3759"
"Putinga (RS)";"750"
"Quaraí (RS)";"1200"
"Quatro Irmãos (RS)";"30925"
"Quevedos (RS)";"43200"
"Quinze de Novembro (RS)";"5700"
"Redentora (RS)";"13000"
"Relvado (RS)";"295"
"Restinga Sêca (RS)";"39750"
"Rio dos Índios (RS)";"15120"
"Rio Grande (RS)";"49785"
"Rio Pardo (RS)";"200593"
"Riozinho (RS)";"-"
"Roca Sales (RS)";"3724"
"Rodeio Bonito (RS)";"5100"
"Rolador (RS)";"4234"
"Rolante (RS)";"10"
"Ronda Alta (RS)";"49920"
"Rondinha (RS)";"24163"
"Roque Gonzales (RS)";"4362"
"Rosário do Sul (RS)";"41580"
"Sagrada Família (RS)";"4200"
"Saldanha Marinho (RS)";"16606"
"Salto do Jacuí (RS)";"16800"
"Salvador das Missões (RS)";"1050"
"Salvador do Sul (RS)";"-"
"Sananduva (RS)";"46400"
"Santa Bárbara do Sul (RS)";"100800"
"Santa Cecília do Sul (RS)";"17940"
"Santa Clara do Sul (RS)";"2121"
"Santa Cruz do Sul (RS)";"8640"
"Santa Maria (RS)";"71712"
"Santa Maria do Herval (RS)";"33"
"Santa Margarida do Sul (RS)";"47760"
"Santana da Boa Vista (RS)";"81900"
"Sant'Ana do Livramento (RS)";"90000"
"Santa Rosa (RS)";"10998"
"Santa Tereza (RS)";"-"
"Santa Vitória do Palmar (RS)";"130534"
"Santiago (RS)";"32294"
"Santo Ângelo (RS)";"9419"
"Santo Antônio do Palma (RS)";"7200"
"Santo Antônio da Patrulha (RS)";"27000"
"Santo Antônio das Missões (RS)";"25596"
"Santo Antônio do Planalto (RS)";"25080"
"Santo Augusto (RS)";"48240"
"Santo Cristo (RS)";"3060"
"Santo Expedito do Sul (RS)";"11760"
"São Borja (RS)";"82500"
"São Domingos do Sul (RS)";"2992"
"São Francisco de Assis (RS)";"30780"
"São Francisco de Paula (RS)";"21330"
"São Gabriel (RS)";"163200"
"São Jerônimo (RS)";"14850"
"São João da Urtiga (RS)";"10998"
"São João do Polêsine (RS)";"1680"
"São Jorge (RS)";"4290"
"São José das Missões (RS)";"4950"
"São José do Herval (RS)";"581"
"São José do Hortêncio (RS)";"-"
"São José do Inhacorá (RS)";"1512"
"São José do Norte (RS)";"-"
"São José do Ouro (RS)";"41160"
"São José do Sul (RS)";"-"
"São José dos Ausentes (RS)";"371"
"São Leopoldo (RS)";"-"
"São Lourenço do Sul (RS)";"115920"
"São Luiz Gonzaga (RS)";"59768"
"São Marcos (RS)";"-"
"São Martinho (RS)";"10575"
"São Martinho da Serra (RS)";"64890"
"São Miguel das Missões (RS)";"39067"
"São Nicolau (RS)";"15000"
"São Paulo das Missões (RS)";"2100"
"São Pedro da Serra (RS)";"-"
"São Pedro das Missões (RS)";"12000"
"São Pedro do Butiá (RS)";"1320"
"São Pedro do Sul (RS)";"14956"
"São Sebastião do Caí (RS)";"-"
"São Sepé (RS)";"41400"
"São Valentim (RS)";"5832"
"São Valentim do Sul (RS)";"1989"
"São Valério do Sul (RS)";"3762"
"São Vendelino (RS)";"-"
"São Vicente do Sul (RS)";"61560"
"Sapiranga (RS)";"-"
"Sapucaia do Sul (RS)";"54"
"Sarandi (RS)";"41325"
"Seberi (RS)";"16191"
"Sede Nova (RS)";"5715"
"Segredo (RS)";"9257"
"Selbach (RS)";"12252"
"Senador Salgado Filho (RS)";"1519"
"Sentinela do Sul (RS)";"4851"
"Serafina Corrêa (RS)";"4818"
"Sério (RS)";"-"
"Sertão (RS)";"74400"
"Sertão Santana (RS)";"2310"
"Sete de Setembro (RS)";"1206"
"Severiano de Almeida (RS)";"5850"
"Silveira Martins (RS)";"10800"
"Sinimbu (RS)";"2250"
"Sobradinho (RS)";"4230"
"Soledade (RS)";"86400"
"Tabaí (RS)";"-"
"Tapejara (RS)";"42000"
"Tapera (RS)";"16560"
"Tapes (RS)";"46530"
"Taquara (RS)";"182"
"Taquari (RS)";"438"
"Taquaruçu do Sul (RS)";"3120"
"Tavares (RS)";"2340"
"Tenente Portela (RS)";"11760"
"Terra de Areia (RS)";"-"
"Teutônia (RS)";"1420"
"Tio Hugo (RS)";"14595"
"Tiradentes do Sul (RS)";"4320"
"Toropi (RS)";"1848"
"Torres (RS)";"-"
"Tramandaí (RS)";"240"
"Travesseiro (RS)";"513"
"Três Arroios (RS)";"3510"
"Três Cachoeiras (RS)";"-"
"Três Coroas (RS)";"-"
"Três de Maio (RS)";"10320"
"Três Forquilhas (RS)";"-"
"Três Palmeiras (RS)";"13650"
"Três Passos (RS)";"6480"
"Trindade do Sul (RS)";"13482"
"Triunfo (RS)";"4800"
"Tucunduva (RS)";"12144"
"Tunas (RS)";"10080"
"Tupanci do Sul (RS)";"7980"
"Tupanciretã (RS)";"136926"
"Tupandi (RS)";"-"
"Tuparendi (RS)";"7394"
"Turuçu (RS)";"14850"
"Ubiretama (RS)";"663"
"União da Serra (RS)";"4050"
"Unistalda (RS)";"4500"
"Uruguaiana (RS)";"9456"
"Vacaria (RS)";"132750"
"Vale Verde (RS)";"15000"
"Vale do Sol (RS)";"2040"
"Vale Real (RS)";"-"
"Vanini (RS)";"3561"
"Venâncio Aires (RS)";"15390"
"Vera Cruz (RS)";"1404"
"Veranópolis (RS)";"1663"
"Vespasiano Corrêa (RS)";"4620"
"Viadutos (RS)";"21420"
"Viamão (RS)";"9179"
"Vicente Dutra (RS)";"6300"
"Victor Graeff (RS)";"23800"
"Vila Flores (RS)";"2135"
"Vila Lângaro (RS)";"20400"
"Vila Maria (RS)";"12000"
"Vila Nova do Sul (RS)";"10320"
"Vista Alegre (RS)";"1800"
"Vista Alegre do Prata (RS)";"2860"
"Vista Gaúcha (RS)";"4104"
"Vitória das Missões (RS)";"918"
"Westfália (RS)";"116"
"Xangri-lá (RS)";"-"
"Água Clara (MS)";"12433"
"Alcinópolis (MS)";"35364"
"Amambai (MS)";"207000"
"Anastácio (MS)";"46310"
"Anaurilândia (MS)";"44778"
"Angélica (MS)";"16767"
"Antônio João (MS)";"84600"
"Aparecida do Taboado (MS)";"5866"
"Aquidauana (MS)";"567"
"Aral Moreira (MS)";"207000"
"Bandeirantes (MS)";"229925"
"Bataguassu (MS)";"23141"
"Batayporã (MS)";"16950"
"Bela Vista (MS)";"143505"
"Bodoquena (MS)";"21781"
"Bonito (MS)";"132300"
"Brasilândia (MS)";"11017"
"Caarapó (MS)";"112200"
"Camapuã (MS)";"115500"
"Campo Grande (MS)";"285666"
"Caracol (MS)";"28080"
"Cassilândia (MS)";"36000"
"Chapadão do Sul (MS)";"492480"
"Corguinho (MS)";"1462"
"Coronel Sapucaia (MS)";"39520"
"Corumbá (MS)";"15730"
"Costa Rica (MS)";"363300"
"Coxim (MS)";"47063"
"Deodápolis (MS)";"28900"
"Dois Irmãos do Buriti (MS)";"47688"
"Douradina (MS)";"18392"
"Dourados (MS)";"396000"
"Eldorado (MS)";"11956"
"Fátima do Sul (MS)";"4860"
"Figueirão (MS)";"9342"
"Glória de Dourados (MS)";"3000"
"Guia Lopes da Laguna (MS)";"45604"
"Iguatemi (MS)";"23451"
"Inocência (MS)";"3052"
"Itaporã (MS)";"143970"
"Itaquiraí (MS)";"54900"
"Ivinhema (MS)";"11400"
"Japorã (MS)";"2160"
"Jaraguari (MS)";"165432"
"Jardim (MS)";"57300"
"Jateí (MS)";"4500"
"Juti (MS)";"20080"
"Ladário (MS)";"-"
"Laguna Carapã (MS)";"212610"
"Maracaju (MS)";"1029600"
"Miranda (MS)";"22658"
"Mundo Novo (MS)";"4158"
"Naviraí (MS)";"77760"
"Nioaque (MS)";"24687"
"Nova Alvorada do Sul (MS)";"224225"
"Nova Andradina (MS)";"27180"
"Novo Horizonte do Sul (MS)";"4800"
"Paraíso das Águas (MS)";"342000"
"Paranaíba (MS)";"10908"
"Paranhos (MS)";"17820"
"Pedro Gomes (MS)";"55800"
"Ponta Porã (MS)";"513000"
"Porto Murtinho (MS)";"18060"
"Ribas do Rio Pardo (MS)";"104840"
"Rio Brilhante (MS)";"252000"
"Rio Negro (MS)";"13318"
"Rio Verde de Mato Grosso (MS)";"111082"
"Rochedo (MS)";"24166"
"Santa Rita do Pardo (MS)";"9205"
"São Gabriel do Oeste (MS)";"544320"
"Sete Quedas (MS)";"48384"
"Selvíria (MS)";"8380"
"Sidrolândia (MS)";"632520"
"Sonora (MS)";"234000"
"Tacuru (MS)";"28875"
"Taquarussu (MS)";"2250"
"Terenos (MS)";"108912"
"Três Lagoas (MS)";"-"
"Vicentina (MS)";"2801"
"Acorizal (MT)";"-"
"Água Boa (MT)";"688622"
"Alta Floresta (MT)";"199533"
"Alto Araguaia (MT)";"160740"
"Alto Boa Vista (MT)";"122850"
"Alto Garças (MT)";"383160"
"Alto Paraguai (MT)";"24776"
"Alto Taquari (MT)";"265800"
"Apiacás (MT)";"4392"
"Araguaiana (MT)";"34125"
"Araguainha (MT)";"5070"
"Araputanga (MT)";"5865"
"Arenápolis (MT)";"16500"
"Aripuanã (MT)";"14616"
"Barão de Melgaço (MT)";"-"
"Barra do Bugres (MT)";"9851"
"Barra do Garças (MT)";"175000"
"Bom Jesus do Araguaia (MT)";"516450"
"Brasnorte (MT)";"960386"
"Cáceres (MT)";"45085"
"Campinápolis (MT)";"98419"
"Campo Novo do Parecis (MT)";"1396080"
"Campo Verde (MT)";"883128"
"Campos de Júlio (MT)";"756450"
"Canabrava do Norte (MT)";"103262"
"Canarana (MT)";"1015000"
"Carlinda (MT)";"72475"
"Castanheira (MT)";"2088"
"Chapada dos Guimarães (MT)";"122400"
"Cláudia (MT)";"342720"
"Cocalinho (MT)";"60329"
"Colíder (MT)";"94741"
"Colniza (MT)";"-"
"Comodoro (MT)";"336600"
"Confresa (MT)";"200912"
"Conquista D'Oeste (MT)";"41013"
"Cotriguaçu (MT)";"6960"
"Cuiabá (MT)";"-"
"Curvelândia (MT)";"-"
"Denise (MT)";"25390"
"Diamantino (MT)";"1286747"
"Dom Aquino (MT)";"140222"
"Feliz Natal (MT)";"482220"
"Figueirópolis D'Oeste (MT)";"386"
"Gaúcha do Norte (MT)";"665000"
"General Carneiro (MT)";"241033"
"Glória D'Oeste (MT)";"-"
"Guarantã do Norte (MT)";"48960"
"Guiratinga (MT)";"244202"
"Indiavaí (MT)";"2738"
"Ipiranga do Norte (MT)";"740250"
"Itanhangá (MT)";"339360"
"Itaúba (MT)";"230400"
"Itiquira (MT)";"783137"
"Jaciara (MT)";"205200"
"Jangada (MT)";"8434"
"Jauru (MT)";"-"
"Juara (MT)";"231700"
"Juína (MT)";"68619"
"Juruena (MT)";"3600"
"Juscimeira (MT)";"130680"
"Lambari D'Oeste (MT)";"3400"
"Lucas do Rio Verde (MT)";"736000"
"Luciara (MT)";"1874"
"Vila Bela da Santíssima Trindade (MT)";"191103"
"Marcelândia (MT)";"334800"
"Matupá (MT)";"184800"
"Mirassol d'Oeste (MT)";"1080"
"Nobres (MT)";"168865"
"Nortelândia (MT)";"86297"
"Nossa Senhora do Livramento (MT)";"19634"
"Nova Bandeirantes (MT)";"13329"
"Nova Nazaré (MT)";"72600"
"Nova Lacerda (MT)";"138227"
"Nova Santa Helena (MT)";"134900"
"Nova Brasilândia (MT)";"38880"
"Nova Canaã do Norte (MT)";"220658"
"Nova Mutum (MT)";"1276752"
"Nova Olímpia (MT)";"11072"
"Nova Ubiratã (MT)";"1357200"
"Nova Xavantina (MT)";"176550"
"Novo Mundo (MT)";"207900"
"Novo Horizonte do Norte (MT)";"14720"
"Novo São Joaquim (MT)";"309582"
"Paranaíta (MT)";"76064"
"Paranatinga (MT)";"936000"
"Novo Santo Antônio (MT)";"4140"
"Pedra Preta (MT)";"241729"
"Peixoto de Azevedo (MT)";"151800"
"Planalto da Serra (MT)";"154875"
"Poconé (MT)";"42608"
"Pontal do Araguaia (MT)";"9828"
"Ponte Branca (MT)";"816"
"Pontes e Lacerda (MT)";"153241"
"Porto Alegre do Norte (MT)";"174345"
"Porto dos Gaúchos (MT)";"679000"
"Porto Esperidião (MT)";"16200"
"Porto Estrela (MT)";"264"
"Poxoréu (MT)";"241800"
"Primavera do Leste (MT)";"1041600"
"Querência (MT)";"1260000"
"São José dos Quatro Marcos (MT)";"11255"
"Reserva do Cabaçal (MT)";"-"
"Ribeirão Cascalheira (MT)";"309120"
"Ribeirãozinho (MT)";"81822"
"Rio Branco (MT)";"-"
"Santa Carmem (MT)";"415800"
"Santo Afonso (MT)";"52800"
"São José do Povo (MT)";"5393"
"São José do Rio Claro (MT)";"435600"
"São José do Xingu (MT)";"421083"
"São Pedro da Cipa (MT)";"10440"
"Rondolândia (MT)";"639"
"Rondonópolis (MT)";"341760"
"Rosário Oeste (MT)";"114775"
"Santa Cruz do Xingu (MT)";"128512"
"Salto do Céu (MT)";"6080"
"Santa Rita do Trivelato (MT)";"536640"
"Santa Terezinha (MT)";"105600"
"Santo Antônio do Leste (MT)";"363600"
"Santo Antônio de Leverger (MT)";"136875"
"São Félix do Araguaia (MT)";"936367"
"Sapezal (MT)";"1272526"
"Serra Nova Dourada (MT)";"53580"
"Sinop (MT)";"581400"
"Sorriso (MT)";"2118690"
"Tabaporã (MT)";"696660"
"Tangará da Serra (MT)";"400200"
"Tapurah (MT)";"594000"
"Terra Nova do Norte (MT)";"105000"
"Tesouro (MT)";"104717"
"Torixoréu (MT)";"93328"
"União do Sul (MT)";"220800"
"Vale de São Domingos (MT)";"22418"
"Várzea Grande (MT)";"-"
"Vera (MT)";"542880"
"Vila Rica (MT)";"169200"
"Nova Guarita (MT)";"47988"
"Nova Marilândia (MT)";"19212"
"Nova Maringá (MT)";"585000"
"Nova Monte Verde (MT)";"55418"
"Abadia de Goiás (GO)";"2880"
"Abadiânia (GO)";"17500"
"Acreúna (GO)";"188700"
"Adelândia (GO)";"760"
"Água Fria de Goiás (GO)";"143430"
"Água Limpa (GO)";"579"
"Águas Lindas de Goiás (GO)";"1596"
"Alexânia (GO)";"17100"
"Aloândia (GO)";"11480"
"Alto Horizonte (GO)";"1550"
"Alto Paraíso de Goiás (GO)";"49995"
"Alvorada do Norte (GO)";"7240"
"Amaralina (GO)";"12400"
"Americano do Brasil (GO)";"1120"
"Amorinópolis (GO)";"22320"
"Anápolis (GO)";"16678"
"Anhanguera (GO)";"-"
"Anicuns (GO)";"13700"
"Aparecida de Goiânia (GO)";"-"
"Aparecida do Rio Doce (GO)";"9000"
"Aporé (GO)";"34800"
"Araçu (GO)";"2800"
"Aragarças (GO)";"-"
"Aragoiânia (GO)";"1700"
"Araguapaz (GO)";"14400"
"Arenópolis (GO)";"33480"
"Aruanã (GO)";"36720"
"Aurilândia (GO)";"-"
"Avelinópolis (GO)";"3400"
"Baliza (GO)";"26040"
"Barro Alto (GO)";"5400"
"Bela Vista de Goiás (GO)";"89640"
"Bom Jardim de Goiás (GO)";"49500"
"Bom Jesus de Goiás (GO)";"254000"
"Bonfinópolis (GO)";"1829"
"Bonópolis (GO)";"82996"
"Brazabrantes (GO)";"720"
"Britânia (GO)";"13392"
"Buriti Alegre (GO)";"49400"
"Buriti de Goiás (GO)";"1080"
"Buritinópolis (GO)";"-"
"Cabeceiras (GO)";"124985"
"Cachoeira Alta (GO)";"1457"
"Cachoeira de Goiás (GO)";"-"
"Cachoeira Dourada (GO)";"37000"
"Caçu (GO)";"7473"
"Caiapônia (GO)";"174000"
"Caldas Novas (GO)";"113400"
"Caldazinha (GO)";"1985"
"Campestre de Goiás (GO)";"4000"
"Campinaçu (GO)";"6150"
"Campinorte (GO)";"35200"
"Campo Alegre de Goiás (GO)";"290000"
"Campo Limpo de Goiás (GO)";"-"
"Campos Belos (GO)";"-"
"Campos Verdes (GO)";"-"
"Carmo do Rio Verde (GO)";"-"
"Castelândia (GO)";"11100"
"Catalão (GO)";"472000"
"Caturaí (GO)";"750"
"Cavalcante (GO)";"5400"
"Ceres (GO)";"215"
"Cezarina (GO)";"22680"
"Chapadão do Céu (GO)";"342000"
"Cidade Ocidental (GO)";"20532"
"Cocalzinho de Goiás (GO)";"33000"
"Colinas do Sul (GO)";"-"
"Córrego do Ouro (GO)";"350"
"Corumbá de Goiás (GO)";"19250"
"Corumbaíba (GO)";"33150"
"Cristalina (GO)";"1006500"
"Cristianópolis (GO)";"20070"
"Crixás (GO)";"-"
"Cromínia (GO)";"12600"
"Cumari (GO)";"11000"
"Damianópolis (GO)";"-"
"Damolândia (GO)";"-"
"Davinópolis (GO)";"9360"
"Diorama (GO)";"22320"
"Doverlândia (GO)";"76200"
"Edealina (GO)";"75600"
"Edéia (GO)";"99180"
"Estrela do Norte (GO)";"4895"
"Faina (GO)";"180"
"Fazenda Nova (GO)";"3360"
"Firminópolis (GO)";"42780"
"Flores de Goiás (GO)";"16015"
"Formosa (GO)";"88972"
"Formoso (GO)";"-"
"Gameleira de Goiás (GO)";"93330"
"Divinópolis de Goiás (GO)";"-"
"Goianápolis (GO)";"6600"
"Goiandira (GO)";"9750"
"Goianésia (GO)";"8280"
"Goiânia (GO)";"5030"
"Goianira (GO)";"8500"
"Goiás (GO)";"21600"
"Goiatuba (GO)";"222870"
"Gouvelândia (GO)";"5829"
"Guapó (GO)";"10080"
"Guaraíta (GO)";"-"
"Guarani de Goiás (GO)";"828"
"Guarinos (GO)";"-"
"Heitoraí (GO)";"2200"
"Hidrolândia (GO)";"18000"
"Hidrolina (GO)";"12160"
"Iaciara (GO)";"4038"
"Inaciolândia (GO)";"55440"
"Indiara (GO)";"110500"
"Inhumas (GO)";"9300"
"Ipameri (GO)";"404000"
"Ipiranga de Goiás (GO)";"-"
"Iporá (GO)";"37200"
"Israelândia (GO)";"7440"
"Itaberaí (GO)";"104390"
"Itaguari (GO)";"2380"
"Itaguaru (GO)";"570"
"Itajá (GO)";"1766"
"Itapaci (GO)";"3510"
"Itapirapuã (GO)";"17280"
"Itapuranga (GO)";"611"
"Itarumã (GO)";"14850"
"Itauçu (GO)";"2750"
"Itumbiara (GO)";"148544"
"Ivolândia (GO)";"9300"
"Jandaia (GO)";"41600"
"Jaraguá (GO)";"6665"
"Jataí (GO)";"1170000"
"Jaupaci (GO)";"16740"
"Jesúpolis (GO)";"1680"
"Joviânia (GO)";"90800"
"Jussara (GO)";"36000"
"Lagoa Santa (GO)";"-"
"Leopoldo de Bulhões (GO)";"43800"
"Luziânia (GO)";"275603"
"Mairipotaba (GO)";"11550"
"Mambaí (GO)";"-"
"Mara Rosa (GO)";"20150"
"Marzagão (GO)";"2880"
"Matrinchã (GO)";"32400"
"Maurilândia (GO)";"34650"
"Mimoso de Goiás (GO)";"83129"
"Minaçu (GO)";"10650"
"Mineiros (GO)";"385000"
"Moiporá (GO)";"1116"
"Monte Alegre de Goiás (GO)";"6150"
"Montes Claros de Goiás (GO)";"172800"
"Montividiu (GO)";"553800"
"Montividiu do Norte (GO)";"11726"
"Morrinhos (GO)";"111360"
"Morro Agudo de Goiás (GO)";"34"
"Mossâmedes (GO)";"10800"
"Mozarlândia (GO)";"11520"
"Mundo Novo (GO)";"19548"
"Mutunópolis (GO)";"2450"
"Nazário (GO)";"8050"
"Nerópolis (GO)";"1280"
"Niquelândia (GO)";"182400"
"Nova América (GO)";"-"
"Nova Aurora (GO)";"764"
"Nova Crixás (GO)";"115200"
"Nova Glória (GO)";"3588"
"Nova Iguaçu de Goiás (GO)";"290"
"Nova Roma (GO)";"1642"
"Nova Veneza (GO)";"570"
"Novo Brasil (GO)";"-"
"Novo Gama (GO)";"1036"
"Novo Planalto (GO)";"36116"
"Orizona (GO)";"147240"
"Ouro Verde de Goiás (GO)";"-"
"Ouvidor (GO)";"13260"
"Padre Bernardo (GO)";"252525"
"Palestina de Goiás (GO)";"37900"
"Palmeiras de Goiás (GO)";"140700"
"Palmelo (GO)";"4256"
"Palminópolis (GO)";"16640"
"Panamá (GO)";"18000"
"Paranaiguara (GO)";"9300"
"Paraúna (GO)";"596400"
"Perolândia (GO)";"118400"
"Petrolina de Goiás (GO)";"2640"
"Pilar de Goiás (GO)";"31"
"Piracanjuba (GO)";"281400"
"Piranhas (GO)";"139400"
"Pirenópolis (GO)";"14000"
"Pires do Rio (GO)";"48280"
"Planaltina (GO)";"99230"
"Pontalina (GO)";"87400"
"Porangatu (GO)";"63660"
"Porteirão (GO)";"65626"
"Portelândia (GO)";"82500"
"Posse (GO)";"12641"
"Professor Jamil (GO)";"2880"
"Quirinópolis (GO)";"108900"
"Rialma (GO)";"1950"
"Rianápolis (GO)";"594"
"Rio Quente (GO)";"740"
"Rio Verde (GO)";"1638000"
"Rubiataba (GO)";"208"
"Sanclerlândia (GO)";"2240"
"Santa Bárbara de Goiás (GO)";"5750"
"Santa Cruz de Goiás (GO)";"90000"
"Santa Fé de Goiás (GO)";"16000"
"Santa Helena de Goiás (GO)";"252000"
"Santa Isabel (GO)";"2100"
"Santa Rita do Araguaia (GO)";"22800"
"Santa Rita do Novo Destino (GO)";"36000"
"Santa Rosa de Goiás (GO)";"1800"
"Santa Tereza de Goiás (GO)";"7325"
"Santa Terezinha de Goiás (GO)";"-"
"Santo Antônio da Barra (GO)";"35000"
"Santo Antônio de Goiás (GO)";"750"
"Santo Antônio do Descoberto (GO)";"6040"
"São Domingos (GO)";"12344"
"São Francisco de Goiás (GO)";"4050"
"São João d'Aliança (GO)";"140000"
"São João da Paraúna (GO)";"43200"
"São Luís de Montes Belos (GO)";"18600"
"São Luiz do Norte (GO)";"11200"
"São Miguel do Araguaia (GO)";"2784"
"São Miguel do Passa Quatro (GO)";"47215"
"São Patrício (GO)";"78"
"São Simão (GO)";"-"
"Senador Canedo (GO)";"4015"
"Serranópolis (GO)";"116100"
"Silvânia (GO)";"310250"
"Simolândia (GO)";"2105"
"Sítio d'Abadia (GO)";"24299"
"Taquaral de Goiás (GO)";"1600"
"Teresina de Goiás (GO)";"-"
"Terezópolis de Goiás (GO)";"3224"
"Três Ranchos (GO)";"1500"
"Trindade (GO)";"13200"
"Trombas (GO)";"905"
"Turvânia (GO)";"111600"
"Turvelândia (GO)";"98000"
"Uirapuru (GO)";"4030"
"Uruaçu (GO)";"80000"
"Uruana (GO)";"4680"
"Urutaí (GO)";"21000"
"Valparaíso de Goiás (GO)";"-"
"Varjão (GO)";"9600"
"Vianópolis (GO)";"144000"
"Vicentinópolis (GO)";"109180"
"Vila Boa (GO)";"1982"
"Vila Propício (GO)";"54000"
"Brasília (DF)";"303120"
